business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,target
U001,0200762950,HAR foundation,2019-05-09,2019.0,1929186628.0,2019-04-22,20190422,20190422,2019-05-07,USD,RV,1.0,,18641.65,20190422.0,NAA8,1929186628.0,0,1
U001,0200769623,WAL-MAR foundation,2019-05-03,2019.0,1929187294.0,2019-04-22,20190423,20190422,2019-05-07,USD,RV,1.0,,63680.24,20190422.0,NAH4,1929187294.0,0,0
U001,200769623,WAL-MAR co,2019-05-02,2019.0,1929185557.0,2019-04-22,20190422,20190422,2019-05-07,USD,RV,1.0,,585.14,20190422.0,NAH4,1929185557.0,0,0
U001,200794332,COST corp,2019-05-07,2019.0,1929181115.0,2019-04-22,20190420,20190422,2019-05-07,USD,RV,1.0,,15915.49,20190422.0,NAAX,1929181115.0,0,0
U001,CCU013,KRAFT F associates,2019-05-31,2019.0,1929173541.0,2019-04-22,20190418,20190422,2019-04-22,USD,RV,1.0,,20817.4,20190422.0,NAX2,1929173541.0,0,1
U001,0200769623,WAL-MAR corporation,2019-05-03,2019.0,1929191759.0,2019-04-22,20190423,20190422,2019-05-07,USD,RV,1.0,,46395.11,20190422.0,NAH4,1929191759.0,0,0
U001,0200792734,MDV/ llc,2019-05-06,2019.0,1929187236.0,2019-04-22,20190422,20190422,2019-05-07,USD,RV,1.0,,7010.85,20190422.0,NAA8,1929187236.0,0,0
U001,0200721530,REDNE llc,2019-05-03,2019.0,1929186664.0,2019-04-22,20190422,20190422,2019-05-07,USD,RV,1.0,,24733.3,20190422.0,NAA8,1929186664.0,0,0
U013,0140103278,COS in,2019-06-27,2019.0,1991825796.0,2019-04-22,20190424,20190422,2019-06-21,USD,RV,1.0,,8620.54,20190422.0,NAUZ,1991825796.0,0,1
U001,0200762301,C&S WH ,2019-05-07,2019.0,1929181153.0,2019-04-22,20190420,20190422,2019-05-07,USD,RV,1.0,,23689.06,20190422.0,NAC6,1929181153.0,0,0
CA02,0140105508,DOLLARA foundation,2019-04-29,2019.0,2960542955.0,2019-04-20,20190420,20190420,2019-05-02,CAD,RV,1.0,,45437.79,20190422.0,CA10,2960542955.0,0,0
U001,200076137,OLLIE corporation,2019-05-10,2019.0,1929181541.0,2019-04-22,20190420,20190422,2019-05-07,USD,RV,1.0,,26400.2,20190422.0,NAA8,1929181541.0,0,1
U013,0140103499,CO foundation,2019-06-14,2019.0,1991825998.0,2019-04-22,20190418,20190422,2019-06-06,USD,RV,1.0,,3153.22,20190422.0,NAVF,1991825998.0,0,1
U001,0200747369,SCHNU associates,2019-05-07,2019.0,1929191855.0,2019-04-22,20190423,20190422,2019-05-07,USD,RV,1.0,,160125.27,20190422.0,NAA8,1929191855.0,0,0
U001,0200759878,SA corp,2019-05-07,2019.0,1929181426.0,2019-04-22,20190420,20190422,2019-05-07,USD,RV,1.0,,78633.09,20190422.0,NAH4,1929181426.0,0,0
U001,0200726979,BJ'S  corporation,2019-05-08,2019.0,1929187103.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,243.37,20190423.0,NAA8,1929187103.0,0,0
U001,0200726979,BJ'S  us,2019-05-08,2019.0,1929186745.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,31.56,20190423.0,NAA8,1929186745.0,0,0
CA02,0140104409,LOB llc,2019-05-03,2019.0,2960543612.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,36020.39,20190423.0,CA10,2960543612.0,0,0
U001,0200769623,WAL-MAR ,2019-05-03,2019.0,1929184328.0,2019-04-23,20190421,20190423,2019-05-08,USD,RV,1.0,,3225.75,20190423.0,NAH4,1929184328.0,0,0
U001,0200769623,WAL-MAR corporation,2019-05-03,2019.0,1929179180.0,2019-04-23,20190420,20190423,2019-05-08,USD,RV,1.0,,146.28,20190423.0,NAH4,1929179180.0,0,0
CA02,0100030194,AMAZO trust,2019-04-30,2019.0,2960540862.0,2019-04-14,20190414,20190414,2019-05-03,CAD,RV,1.0,,104.55,20190423.0,CA10,2960540862.0,0,0
U001,200729942,SA corporation,2019-05-07,2019.0,1929193964.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,623.7,20190423.0,NAA8,1929193964.0,0,0
U001,0200793568,SUPE us,2019-05-08,2019.0,1929192305.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,97803.32,20190423.0,NAA8,1929192305.0,0,0
U001,0200786288,FAMILY corporation,2019-05-08,2019.0,1929188268.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,71612.84,20190423.0,NAA8,1929188268.0,0,0
U001,200152991,JET foundation,2019-05-08,2019.0,1929177579.0,2019-04-23,20190419,20190423,2019-05-25,USD,RV,1.0,,18927.0,20190423.0,NA32,1929177579.0,0,0
U001,200794332,COST associates,2019-05-08,2019.0,1929188250.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,20557.14,20190423.0,NAAX,1929188250.0,0,0
U001,0200706844,WINC corp,2019-05-08,2019.0,1929196077.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,55485.17,20190423.0,NAA8,1929196077.0,0,0
CA02,0140104409,LOB us,2019-05-03,2019.0,2960540742.0,2019-04-16,20190416,20190416,2019-05-03,CAD,RV,1.0,,8926.4,20190423.0,CA10,2960540742.0,0,0
U001,0200739006,AL us,2019-05-10,2019.0,1929159563.0,2019-04-23,20190417,20190423,2019-05-08,USD,RV,1.0,,11518.8,20190423.0,NAA8,1929159563.0,0,1
U001,0200769623,WAL-MAR trust,2019-05-03,2019.0,1929186157.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,15669.36,20190423.0,NAH4,1929186157.0,0,0
U001,0200382900,J & J  ,2019-05-08,2019.0,1929197357.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,130623.68,20190423.0,NAA8,1929197357.0,0,0
U001,0200772670,ASSOCIAT foundation,2019-05-08,2019.0,1929193229.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,21736.2,20190423.0,NAU5,1929193229.0,0,0
CA02,0140118168,RONALD corp,2019-05-27,2019.0,2960543504.0,2019-04-22,20190422,20190422,2019-05-23,CAD,RV,1.0,,32256.0,20190423.0,CA30,2960543504.0,0,1
U001,0200769623,WAL-MAR co,2019-05-06,2019.0,1929188221.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,663.75,20190423.0,NAH4,1929188221.0,0,0
U001,0200779051,AFFILI llc,2019-05-06,2019.0,1929197490.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,74527.65,20190423.0,NAA8,1929197490.0,0,0
U001,200794332,COST llc,2019-05-07,2019.0,1929189381.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,9722.02,20190423.0,NAAX,1929189381.0,0,0
U001,0200769623,WAL-MAR in,2019-05-09,2019.0,1929183531.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,63998.83,20190423.0,NAH4,1929183531.0,0,1
U001,0200793513,KROGER systems,2019-05-08,2019.0,1929193906.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,45070.55,20190423.0,NAA8,1929193906.0,0,0
U001,0200769623,WAL-MAR llc,2019-05-03,2019.0,1929184710.0,2019-04-23,20190421,20190423,2019-05-08,USD,RV,1.0,,14150.23,20190423.0,NAH4,1929184710.0,0,0
U001,0200772670,ASSOCIAT systems,2019-05-09,2019.0,1929196894.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,100744.45,20190423.0,NAU5,1929196894.0,0,1
U001,0200799367,MCL llc,2019-05-09,2019.0,1929188125.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,34739.01,20190423.0,NAA8,1929188125.0,0,1
U001,200792734,MDV/ us,2019-05-08,2019.0,1929190636.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,82362.75,20190423.0,NAA8,1929190636.0,0,0
U001,200759878,SA foundation,2019-05-08,2019.0,1929188106.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,5139.66,20190423.0,NAH4,1929188106.0,0,0
U001,0100031704,DELHAIZE corp,2019-05-08,2019.0,1929180945.0,2019-04-23,20190420,20190423,2019-05-08,USD,RV,1.0,,106120.85,20190423.0,NAA8,1929180945.0,0,0
U001,0200763229,MAINES foundation,2019-05-08,2019.0,1929181427.0,2019-04-23,20190420,20190423,2019-05-08,USD,RV,1.0,,21739.28,20190423.0,NAA8,1929181427.0,0,0
U001,0100026939,SYSC us,2019-05-09,2019.0,1929199386.0,2019-04-23,20190424,20190423,2019-05-08,USD,RV,1.0,,49427.22,20190423.0,NAA8,1929199386.0,0,1
U001,0200769623,WAL-MAR corporation,2019-05-03,2019.0,1929192185.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,4341.39,20190423.0,NAH4,1929192185.0,0,0
U001,0200759878,SA llc,2019-05-10,2019.0,1929199357.0,2019-04-23,20190424,20190423,2019-05-08,USD,RV,1.0,,21239.7,20190423.0,NAH4,1929199357.0,0,1
CA02,0140106181,THE  ,2019-07-03,2019.0,2960540757.0,2019-04-21,20190421,20190421,2019-05-03,CAD,RV,1.0,,135460.45,20190423.0,CA10,2960540757.0,0,1
U001,0200793568,SUPE us,2019-05-10,2019.0,1929192389.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,24408.37,20190423.0,NAA8,1929192389.0,0,1
U001,0200797984,PIGGLY us,2019-05-08,2019.0,1929187951.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,36834.05,20190423.0,NAA8,1929187951.0,0,0
U001,0200726979,BJ'S  llc,2019-05-08,2019.0,1929182098.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,103.02,20190423.0,NAA8,1929182098.0,0,0
CA02,0140104340,COLABOR  llc,2019-05-09,2019.0,2960543059.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,70392.21,20190423.0,CA10,2960543059.0,0,1
U001,0200794332,COST corporation,2019-05-22,2019.0,1929197836.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,21400.09,20190423.0,NAAX,1929197836.0,0,1
U001,0200705742,DOT in,2019-05-08,2019.0,1929198563.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,9986.22,20190423.0,NAA8,1929198563.0,0,0
U001,0200875006,KROGER corporation,2019-05-08,2019.0,1929194147.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,107030.26,20190423.0,NAA8,1929194147.0,0,0
U001,0200705742,DOT associates,2019-05-13,2019.0,1929196121.0,2019-04-23,20190423,20190423,2019-05-25,USD,RV,1.0,,90787.69,20190423.0,NA32,1929196121.0,0,0
U001,0200780383,MEIJ llc,2019-05-09,2019.0,1929196837.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,64045.94,20190423.0,NAA8,1929196837.0,0,1
U001,0200705742,DOT corp,2019-05-08,2019.0,1929193916.0,2019-04-23,20190423,20190423,2019-05-13,USD,RV,1.0,,1098.23,20190423.0,NAD1,1929193916.0,0,0
U001,0200761497,NEX llc,2019-05-09,2019.0,1929194824.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,154.44,20190423.0,NAA8,1929194824.0,0,1
U001,0200772670,ASSOCIAT trust,2019-05-09,2019.0,1929197467.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,66918.46,20190423.0,NAU5,1929197467.0,0,1
U001,0200752607,IRA HI co,2019-05-07,2019.0,1929187771.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,16029.87,20190423.0,NAA8,1929187771.0,0,0
U001,0200762301,C&S WH foundation,2019-05-08,2019.0,1929193186.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,17080.45,20190423.0,NAC6,1929193186.0,0,0
CA02,0140104229,A & W F foundation,2019-05-03,2019.0,2960543835.0,2019-04-23,20190423,20190423,2019-05-03,CAD,RV,1.0,,1537.65,20190423.0,CA10,2960543835.0,0,0
U001,0200749782,KROG corp,2019-05-08,2019.0,1929195880.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,7411.86,20190423.0,NAA8,1929195880.0,0,0
CA02,0140104440,SO ,2019-06-12,2019.0,2960543606.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,82735.3,20190423.0,CA10,2960543606.0,0,1
U001,CCCA02,KRAFT  us,2019-05-31,2019.0,1929187078.0,2019-04-23,20190422,20190423,2019-05-28,USD,RV,1.0,,7704.0,20190423.0,NAG2,1929187078.0,0,1
U001,0200508557,FOODL us,2019-05-08,2019.0,1929157017.0,2019-04-23,20190416,20190423,2019-05-08,USD,RV,1.0,,1643.11,20190423.0,NAA8,1929157017.0,0,0
U001,0200593992,CAR us,2019-05-01,2019.0,1929156817.0,2019-04-23,20190416,20190423,2019-05-03,USD,RV,1.0,,33952.5,20190423.0,NA10,1929156817.0,0,0
U001,0200455322,PEA systems,2019-05-28,2019.0,1929187712.0,2019-04-23,20190422,20190423,2019-05-23,USD,RV,1.0,,51133.77,20190423.0,NAD5,1929187712.0,0,1
U001,0200769623,WAL-MAR foundation,2019-05-03,2019.0,1929192548.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,4634.81,20190423.0,NAH4,1929192548.0,0,0
U001,0200773364,U R M  us,2019-05-08,2019.0,1929184650.0,2019-04-23,20190421,20190423,2019-05-08,USD,RV,1.0,,99746.8,20190423.0,NAA8,1929184650.0,0,0
U001,0200794332,COST corp,2019-05-09,2019.0,1929193258.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,28467.59,20190423.0,NAAX,1929193258.0,0,1
U001,0200769623,WAL-MAR associates,2019-05-03,2019.0,1929186947.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,47259.53,20190423.0,NAH4,1929186947.0,0,0
U001,0200797452,US  trust,2019-05-10,2019.0,1929182643.0,2019-04-23,20190420,20190423,2019-05-08,USD,RV,1.0,,651.66,20190423.0,NAA8,1929182643.0,0,1
U001,0200331749,SYSC co,2019-05-14,2019.0,1929195025.0,2019-04-23,20190423,20190423,2019-05-13,USD,RV,1.0,,12268.73,20190423.0,NAD1,1929195025.0,0,1
U001,0200290370,BARGAIN  trust,2019-05-16,2019.0,1929175733.0,2019-04-23,20190419,20190423,2019-05-08,USD,RV,1.0,,6059.52,20190423.0,NAA8,1929175733.0,0,1
U001,0200744019,TARG us,2019-05-08,2019.0,1929192818.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,24138.7,20190423.0,NAA8,1929192818.0,0,0
U001,0200763229,MAINES systems,2019-05-08,2019.0,1929157674.0,2019-04-23,20190416,20190423,2019-05-08,USD,RV,1.0,,10015.69,20190423.0,NAA8,1929157674.0,0,0
U001,0200743123,KROGER co,2019-05-08,2019.0,1929191826.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,80194.51,20190423.0,NAA8,1929191826.0,0,0
U001,0200722369,PERFOR co,2019-05-06,2019.0,1929187587.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,57904.98,20190423.0,NAA8,1929187587.0,0,0
CA02,0140104429,COSTCO co,2019-05-03,2019.0,2960543339.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,15033.59,20190423.0,CA10,2960543339.0,0,0
U001,0200974851,RESTA trust,2019-05-08,2019.0,1929198389.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,5013.59,20190423.0,NAA8,1929198389.0,0,0
U001,0200792293,UNIFIE corp,2019-05-08,2019.0,1929187518.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,37370.55,20190423.0,NAA8,1929187518.0,0,0
U001,0200704045,RA corporation,2019-05-08,2019.0,1929195889.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,23602.41,20190423.0,NAA8,1929195889.0,0,0
U001,0200707741,SMART &  foundation,2019-05-08,2019.0,1929187278.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,99768.44,20190423.0,NAA8,1929187278.0,0,0
U001,0200759878,SA llc,2019-05-09,2019.0,1929176511.0,2019-04-23,20190419,20190423,2019-05-08,USD,RV,1.0,,15236.15,20190423.0,NAH4,1929176511.0,0,1
U001,0200833713,JETRO us,2019-05-08,2019.0,1929193212.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,26726.19,20190423.0,NAA8,1929193212.0,0,0
CA02,0140104409,LOB co,2019-05-03,2019.0,2960541813.0,2019-04-14,20190414,20190414,2019-05-03,CAD,RV,1.0,,100593.53,20190423.0,CA10,2960541813.0,0,0
U001,0200769623,WAL-MAR us,2019-05-03,2019.0,1929186701.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,52195.95,20190423.0,NAH4,1929186701.0,0,0
U001,0200769623,WAL-MAR foundation,2019-05-03,2019.0,1929185549.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,13820.43,20190423.0,NAH4,1929185549.0,0,0
U001,0200769623,WAL-MAR co,2019-05-06,2019.0,1929193809.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,3322.71,20190423.0,NAH4,1929193809.0,0,0
U001,0200793088,DEMOU corporation,2019-06-27,2019.0,1929179548.0,2019-04-23,20190420,20190423,2019-06-27,USD,RV,1.0,,134426.65,20190423.0,NAGD,1929179548.0,0,0
U001,0200706844,WINC trust,2019-05-08,2019.0,1929196075.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,4732.73,20190423.0,NAA8,1929196075.0,0,0
U001,0200769623,WAL-MAR in,2019-05-06,2019.0,1929187595.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,200.47,20190423.0,NAH4,1929187595.0,0,0
U001,0200752302,KROGER us,2019-05-10,2019.0,1929195111.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,48608.88,20190423.0,NAA8,1929195111.0,0,1
U001,0200769623,WAL-MAR in,2019-05-06,2019.0,1929195336.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,1886.24,20190423.0,NAH4,1929195336.0,0,0
U001,0200726979,BJ'S  corporation,2019-05-08,2019.0,1929187200.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,67.29,20190423.0,NAA8,1929187200.0,0,0
U001,0200769623,WAL-MAR foundation,2019-05-09,2019.0,1929194820.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,412.09,20190423.0,NAH4,1929194820.0,0,1
CA02,0140104429,COSTCO llc,2019-05-08,2019.0,2960542160.0,2019-04-16,20190416,20190416,2019-05-03,CAD,RV,1.0,,71768.47,20190423.0,CA10,2960542160.0,0,1
U001,0200707822,PUBLI associates,2019-05-08,2019.0,1929198803.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,208368.46,20190423.0,NAA8,1929198803.0,0,0
CA02,0140104440,SO ,2019-06-12,2019.0,2960543606.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,82735.3,20190423.0,CA10,2960543606.0,0,1
U001,0200769623,WAL-MAR systems,2019-05-03,2019.0,1929187750.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,542.12,20190423.0,NAH4,1929187750.0,0,0
U001,0200763489,GENERAL us,2019-05-09,2019.0,1929187972.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,129012.1,20190423.0,NAA8,1929187972.0,0,1
U001,200769623,WAL-MAR in,2019-05-09,2019.0,1929187932.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,7087.03,20190423.0,NAH4,1929187932.0,0,1
U001,0200795490,HY -  corp,2019-05-13,2019.0,1929196085.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,41753.0,20190423.0,NAA8,1929196085.0,0,1
U013,0140103423,COS corporation,2019-05-09,2019.0,1991825484.0,2019-04-23,20190419,20190423,2019-05-23,USD,RV,1.0,,3223.14,20190423.0,NAVE,1991825484.0,0,0
U001,0200769623,WAL-MAR ,2019-05-06,2019.0,1929199942.0,2019-04-23,20190424,20190423,2019-05-08,USD,RV,1.0,,54523.64,20190423.0,NAH4,1929199942.0,0,0
CA02,0140105686,SYSC ,2019-05-09,2019.0,2960543144.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,5930.6,20190423.0,CA10,2960543144.0,0,1
U001,0200769623,WAL-MAR associates,2019-05-03,2019.0,1929186282.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,47419.41,20190423.0,NAH4,1929186282.0,0,0
U001,200769623,WAL-MAR corp,2019-05-13,2019.0,1929187012.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,104.65,20190423.0,NAH4,1929187012.0,0,1
U005,0100025658,PEA ,2019-05-29,2019.0,1929181347.0,2019-04-23,20190422,20190423,2019-05-23,USD,RV,1.0,,10323.24,20190423.0,NAD5,1929181347.0,0,1
U001,0200637319,DIRECT  systems,2019-05-14,2019.0,1929189315.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,11341.62,20190423.0,NAA8,1929189315.0,0,1
U001,0200769623,WAL-MAR in,2019-05-06,2019.0,1929192333.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,2352.97,20190423.0,NAH4,1929192333.0,0,0
U001,0100025470,HACKN corp,2019-06-25,2019.0,1929193863.0,2019-04-23,20190423,20190423,2019-06-27,USD,RV,1.0,,42.59,20190423.0,NAGD,1929193863.0,0,0
U001,0200508557,FOODL ,2019-05-08,2019.0,1929157002.0,2019-04-23,20190416,20190423,2019-05-08,USD,RV,1.0,,2211.15,20190423.0,NAA8,1929157002.0,0,0
U001,200714710,SYSCO  us,2019-05-07,2019.0,1929184745.0,2019-04-23,20190421,20190423,2019-05-08,USD,RV,1.0,,3607.83,20190423.0,NAA8,1929184745.0,0,0
U001,0200769623,WAL-MAR corporation,2019-05-03,2019.0,1929183576.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,48768.21,20190423.0,NAH4,1929183576.0,0,0
U001,0200769623,WAL-MAR us,2019-05-09,2019.0,1929192186.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,45985.22,20190423.0,NAH4,1929192186.0,0,1
U001,0200763229,MAINES in,2019-05-08,2019.0,1929196060.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,16293.87,20190423.0,NAA8,1929196060.0,0,0
U001,0200806580,BE co,2019-05-02,2019.0,1929175553.0,2019-04-23,20190419,20190423,2019-05-08,USD,RV,1.0,,3290.0,20190423.0,NAA8,1929175553.0,0,0
U001,0200769623,WAL-MAR foundation,2019-05-03,2019.0,1929192326.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,976.88,20190423.0,NAH4,1929192326.0,0,0
CA02,0140106181,THE  corp,2019-07-03,2019.0,2960543048.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,108823.58,20190423.0,CA10,2960543048.0,0,1
U001,CCU013,KRAFT F associates,2019-05-31,2019.0,1929173737.0,2019-04-23,20190419,20190423,2019-04-23,USD,RV,1.0,,4323.24,20190423.0,NAX2,1929173737.0,0,1
CA02,0140106181,THE  corp,2019-07-03,2019.0,2960543048.0,2019-04-22,20190422,20190422,2019-05-03,CAD,RV,1.0,,108823.58,20190423.0,CA10,2960543048.0,0,1
U001,0200759878,SA corp,2019-05-09,2019.0,1929181334.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,14869.3,20190423.0,NAH4,1929181334.0,0,1
U001,0200726979,BJ'S  co,2019-05-08,2019.0,1929183596.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,67.29,20190423.0,NAA8,1929183596.0,0,0
U001,0200707741,SMART &  ,2019-05-08,2019.0,1929198095.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,19534.13,20190423.0,NAA8,1929198095.0,0,0
U001,0200708411,SHAM systems,2019-05-14,2019.0,1929172159.0,2019-04-23,20190418,20190423,2019-05-13,USD,RV,1.0,,4372.27,20190423.0,NAD1,1929172159.0,0,1
U001,0100031704,DELHAIZE in,2019-05-08,2019.0,1929188410.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,58715.93,20190423.0,NAA8,1929188410.0,0,0
U002,0200816950,COLOM ,2019-05-24,2019.0,1990566106.0,2019-04-23,20190420,20190423,2019-05-23,USD,RV,1.0,,33458.74,20190423.0,NA38,1990566106.0,0,1
U001,200794332,COST trust,2019-05-07,2019.0,1929187388.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,36085.3,20190423.0,NAAX,1929187388.0,0,0
U001,0200774517,I SUPP associates,2019-05-07,2019.0,1929197536.0,2019-04-23,20190423,20190423,2019-05-08,USD,RV,1.0,,16669.4,20190423.0,NAA8,1929197536.0,0,0
U001,0200955827,KE corporation,2019-05-10,2019.0,1929187117.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,6470.5,20190423.0,NAA8,1929187117.0,0,1
U001,0200762301,C&S WH llc,2019-05-08,2019.0,1929188248.0,2019-04-23,20190422,20190423,2019-05-08,USD,RV,1.0,,99394.61,20190423.0,NAC6,1929188248.0,0,0
U001,0200769623,WAL-MAR in,2019-05-07,2019.0,1929206992.0,2019-04-24,20190425,20190424,2019-05-09,USD,RV,1.0,,48047.16,20190424.0,NAH4,1929206992.0,0,0
U001,0200772670,ASSOCIAT corporation,2019-05-10,2019.0,1929203967.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,1399.86,20190424.0,NAU5,1929203967.0,0,1
U001,0200797452,US  foundation,2019-05-13,2019.0,1929201541.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,40552.33,20190424.0,NAA8,1929201541.0,0,1
U001,0200759878,SA foundation,2019-05-09,2019.0,1929191693.0,2019-04-24,20190423,20190424,2019-05-09,USD,RV,1.0,,14068.52,20190424.0,NAH4,1929191693.0,0,0
U001,0200772670,ASSOCIAT llc,2019-05-07,2019.0,1929201503.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,20680.75,20190424.0,NAU5,1929201503.0,0,0
U001,0200761734,H E BUT systems,2019-05-08,2019.0,1929198877.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,92835.7,20190424.0,NAA8,1929198877.0,0,0
U001,0200759878,SA foundation,2019-05-09,2019.0,1929191693.0,2019-04-24,20190423,20190424,2019-05-09,USD,RV,1.0,,14068.52,20190424.0,NAH4,1929191693.0,0,0
U001,200744019,TARG llc,2019-05-07,2019.0,1929182209.0,2019-04-24,20190420,20190424,2019-05-09,USD,RV,1.0,,5709.45,20190424.0,NAA8,1929182209.0,0,0
U001,CCU002,KRFT FDS systems,2019-05-31,2019.0,1929186677.0,2019-04-24,20190422,20190424,2019-05-29,USD,RV,1.0,,30754.42,20190424.0,NAG2,1929186677.0,0,1
U001,0200794332,COST foundation,2019-05-08,2019.0,1929201527.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,6795.23,20190424.0,NAAX,1929201527.0,0,0
U001,0200772670,ASSOCIAT foundation,2019-05-10,2019.0,1929205260.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,59931.68,20190424.0,NAU5,1929205260.0,0,1
U001,0200711029,WEGMAN corp,2019-05-09,2019.0,1929200501.0,2019-04-24,20190424,20190424,2019-05-09,USD,RV,1.0,,33809.8,20190424.0,NAA8,1929200501.0,0,0
